time,intensity,distance
25.316,111,75.77
25.334,111,75.17
25.353,110,76.16
25.372,109,75.31
25.391,109,76.38
25.409,108,75.29
25.428,109,75.72
25.447,107,75.87
25.465,107,76.94
25.484,107,76.21
25.503,108,77.08
25.522,103,77.33
25.540,100,76.25
25.560,99,76.25
25.577,99,76.36
25.594,99,77.81
25.612,100,77.04
25.631,101,77.01
25.650,100,76.69
25.668,99,77.27
25.686,98,76.98
25.704,100,76.99
25.722,99,77.20
25.740,100,77.69
25.759,100,77.35
25.778,100,77.52
25.796,98,78.47
25.814,99,77.88
25.832,97,78.13
25.849,96,78.17
25.867,96,79.15
25.884,98,78.22
25.903,97,79.07
25.920,99,78.32
25.937,98,78.08
25.956,98,78.00
25.973,99,78.25
25.991,97,78.13
26.008,98,78.13
26.027,98,78.08
26.044,98,78.35
26.061,97,78.25
26.079,98,78.56
26.097,97,78.47
26.115,98,78.86
26.132,98,78.27
26.149,99,78.06
26.168,98,78.34
26.185,99,79.15
26.203,99,78.13
26.221,100,78.01
26.240,101,78.03
26.258,100,78.39
26.276,100,78.42
26.296,99,78.32
26.313,99,78.08
26.331,100,79.29
26.349,99,78.06
26.368,98,78.12
26.385,99,78.39
26.402,98,78.25
26.421,97,78.10
26.438,97,78.45
26.456,97,79.44
26.473,96,78.30
26.491,96,78.15
26.509,95,78.17
26.526,97,79.44
26.544,98,79.76
26.562,95,78.95
26.579,94,78.57
26.597,93,79.54
26.614,95,81.57
26.633,93,80.77
26.650,95,80.80
26.668,95,80.51
26.685,95,80.44
26.703,95,80.85
26.721,95,81.79
26.738,96,81.67
26.757,95,82.06
26.774,95,80.36
26.791,96,80.44
26.809,95,81.58
26.827,95,80.33
26.845,95,81.57
26.862,96,80.41
26.880,96,81.57
26.898,95,81.55
26.915,95,80.72
26.933,96,81.69
26.950,95,80.34
26.969,96,80.39
26.986,96,80.55
27.003,97,87.30
27.022,95,89.08
27.039,96,86.33
27.057,96,82.37
27.074,97,82.28
27.092,96,81.82
27.110,95,81.84
27.127,97,168.88
27.146,95,118.25
27.165,97,123.88
27.184,97,81.02
27.201,96,80.27
27.219,97,80.56
27.237,97,80.56
27.254,96,80.65
27.272,97,80.22
27.290,96,80.12
27.308,96,79.75
27.325,95,80.68
27.342,95,87.31
27.361,96,178.50
27.379,97,176.80
27.398,97,176.09
27.416,96,173.98
27.436,96,87.30
27.453,96,81.52
27.470,95,79.83
27.489,95,79.68
27.506,97,80.51
27.524,97,80.63
27.541,95,79.66
27.559,98,79.27
27.577,95,79.24
27.594,96,79.34
27.612,96,79.24
27.630,98,79.27
27.648,97,80.53
27.665,99,79.83
27.682,99,81.41
27.701,99,80.17
27.718,98,81.11
27.736,100,80.99
27.755,98,80.97
27.772,99,80.53
27.790,99,80.61
27.807,99,80.90
27.826,99,79.24
27.843,99,79.63
27.860,99,80.16
27.878,99,79.27
27.896,99,79.68
27.914,100,80.97
27.932,99,80.27
27.950,101,80.63
27.969,100,80.70
27.987,99,80.51
28.005,100,82.18
28.024,100,81.07
28.043,100,81.60
28.061,95,82.94
28.079,96,82.59
28.097,96,82.65
28.114,96,82.30
28.132,97,82.47
28.149,95,82.25
28.168,97,81.07
28.185,97,81.29
28.203,96,82.14
28.221,95,83.13
28.238,96,83.28
28.256,96,135.90
28.274,95,131.75
28.294,94,86.92
28.311,94,132.21
28.329,94,83.03
28.347,93,91.17
28.365,92,91.36
28.383,93,134.05
28.401,92,92.02
28.420,91,92.75
28.437,91,94.16
28.454,90,166.24
28.473,91,95.52
28.491,89,94.77
28.509,89,92.02
28.526,88,86.87
28.544,89,86.22
28.562,88,87.23
28.579,89,87.28
28.597,89,86.68
28.614,86,87.63
28.633,87,88.15
28.650,86,86.97
28.667,87,87.89
28.686,87,88.37
28.703,86,88.45
28.721,87,87.70
28.738,87,87.40
28.756,87,88.72
28.774,86,87.60
28.791,86,88.16
28.809,87,88.28
28.827,85,89.25
28.845,84,89.30
28.862,86,90.00
28.879,85,89.74
28.898,84,89.95
28.915,85,90.13
28.933,84,90.30
28.951,85,90.49
28.968,84,90.08
28.986,84,90.34
29.003,83,91.36
29.022,82,89.84
29.039,83,89.86
29.057,83,91.78
29.074,84,91.49
29.092,82,90.71
29.110,82,90.29
29.127,80,91.70
29.145,82,91.77
29.163,81,90.54
29.180,82,90.93
29.198,82,91.48
29.216,82,91.12
29.234,82,91.05
29.251,81,92.04
29.268,82,95.34
29.287,81,94.54
29.304,81,95.73
29.322,81,97.99
29.339,80,96.73
29.358,80,95.63
29.375,81,92.68
29.392,80,93.36
29.410,80,93.09
29.428,81,93.52
29.446,79,91.51
29.463,81,91.73
29.480,80,92.63
29.499,79,92.21
29.516,81,92.82
29.534,78,93.30
29.552,79,93.69
29.570,78,93.33
29.587,78,92.31
29.604,79,92.43
29.623,77,94.11
29.640,78,92.99
29.658,78,93.23
29.675,78,93.81
29.693,77,93.01
29.711,77,94.40
29.728,78,93.04
29.746,76,93.57
29.764,77,95.23
29.782,77,93.36
29.799,75,93.40
29.817,77,93.43
29.835,77,93.76
29.852,76,94.30
29.870,77,93.86
29.888,75,93.38
29.905,76,94.66
29.923,73,93.96
29.940,74,93.62
29.959,74,93.94
29.976,74,93.98
29.993,73,93.72
30.011,74,94.16
30.029,75,93.70
30.047,73,94.25
30.064,76,95.57
30.083,74,93.86
30.100,75,95.57
30.117,74,94.91
30.135,74,95.44
30.153,69,95.88
30.171,66,95.44
30.188,67,95.98
30.205,67,94.98
30.224,69,96.97
30.241,68,95.86
30.259,70,95.74
30.276,68,95.52
30.295,70,96.56
30.312,68,95.27
30.329,68,96.66
30.348,68,96.76
30.365,67,97.43
30.383,67,97.33
30.400,68,96.73
30.418,68,96.83
30.436,66,97.07
30.453,67,98.23
30.471,66,98.72
30.489,65,98.07
30.507,66,97.84
30.524,65,98.07
30.541,65,99.37
30.560,65,98.24
30.577,65,98.75
30.595,66,98.53
30.612,66,98.46
30.630,65,99.74
30.648,65,98.62
30.665,65,98.94
30.684,66,98.53
30.701,66,100.61
30.720,66,99.88
30.737,66,98.52
30.755,66,99.74
30.773,66,98.06
30.790,64,99.37
30.808,65,97.97
30.826,64,98.79
30.843,66,98.35
30.861,66,98.87
30.878,66,99.64
30.897,67,99.67
30.914,67,98.58
30.931,66,98.91
30.950,66,98.96
30.967,67,98.50
30.985,66,100.71
31.003,67,99.38
31.022,66,99.81
31.039,65,100.66
31.057,66,99.11
31.075,66,99.88
31.093,65,100.67
31.112,67,99.93
31.129,65,101.05
31.149,65,100.22
31.167,66,99.82
31.184,67,99.94
31.202,66,100.69
31.221,65,103.26
31.240,65,104.89
31.258,68,106.71
31.277,66,110.14
31.296,67,134.47
31.314,67,177.77
31.333,67,135.80
31.352,68,135.83
31.371,66,134.64
31.389,68,176.95
31.408,68,100.74
31.427,66,102.02
31.446,68,176.10
31.464,68,176.56
31.483,67,182.26
31.502,67,177.67
31.520,66,177.38
31.539,68,176.97
31.558,68,116.91
31.577,67,100.32
31.595,68,100.71
31.614,67,99.84
31.632,67,100.23
31.650,66,99.54
31.668,67,100.67
31.687,66,100.71
31.706,67,99.89
31.723,67,100.76
31.741,67,101.59
31.761,67,145.37
31.779,67,145.47
31.798,65,148.46
31.817,68,147.54
31.836,67,100.76
31.854,67,100.30
31.873,67,100.30
31.892,67,101.15
31.910,68,105.77
31.929,67,106.68
31.948,66,109.28
31.967,66,147.56
31.985,66,146.85
32.004,66,109.41
32.023,65,110.18
32.041,65,104.81
32.060,65,104.53
32.079,65,102.88
32.098,65,102.51
32.116,65,102.58
32.135,64,102.65
32.154,65,109.26
32.173,65,146.20
32.191,66,147.58
32.209,65,101.34
32.229,65,102.32
32.247,63,147.97
32.266,63,146.25
32.285,64,146.59
32.304,64,145.78
32.322,65,146.71
32.340,63,147.05
32.360,64,147.85
32.378,64,146.23
32.397,63,145.83
32.416,63,146.17
32.435,63,146.13
32.453,63,147.53
32.472,64,146.68
32.491,64,147.00
32.509,64,147.95
32.528,64,147.10
32.547,62,117.47
32.566,62,116.74
32.584,62,128.44
32.603,63,116.26
32.622,63,112.80
32.641,61,148.50
32.659,62,147.90
32.678,62,148.48
32.697,61,114.94
32.715,57,148.58
32.734,57,148.94
32.753,57,119.97
32.772,56,115.45
32.790,55,105.67
32.808,55,106.71
32.828,53,105.21
32.846,54,105.33
32.865,54,108.43
32.884,54,108.15
32.903,54,112.85
32.921,53,112.23
32.940,53,112.95
32.959,54,114.34
32.977,54,113.03
32.996,53,106.42
33.015,52,107.42
33.034,52,114.56
33.052,52,116.06
33.071,51,135.73
33.090,54,148.65
33.108,52,116.03
33.127,51,114.04
33.146,51,148.22
33.165,52,115.89
33.183,52,116.14
33.202,52,114.94
33.221,52,118.03
33.240,53,116.89
33.258,53,147.65
33.277,51,118.90
33.296,51,115.70
33.314,51,148.05
33.333,51,116.79
33.352,52,118.12
33.371,50,119.00
33.389,50,118.24
33.408,53,150.79
33.427,51,121.31
33.445,53,148.05
33.464,51,115.69
33.483,52,114.60
33.502,52,115.26
33.520,52,119.65
33.539,52,117.33
33.558,51,116.65
33.576,53,116.48
33.595,52,116.54
33.614,52,115.84
33.633,52,116.81
33.651,51,120.24
33.670,52,119.49
33.689,50,125.70
33.708,51,116.01
33.726,49,114.38
33.745,52,113.53
33.764,51,111.69
33.782,52,112.35
33.801,50,113.93
33.820,50,112.51
33.839,49,112.63
33.857,50,113.20
33.876,49,112.85
33.895,50,117.49
33.913,51,118.15
33.932,50,116.88
33.951,49,119.10
33.970,50,113.65
33.988,48,114.24
34.007,52,118.86
34.026,50,117.62
34.044,49,114.00
34.063,49,113.65
34.082,51,113.59
34.101,50,114.10
34.119,50,113.87
34.138,50,113.87
34.157,50,115.67
34.176,52,119.22
34.194,49,120.45
34.213,49,118.01
34.232,50,118.86
34.250,50,119.66
34.269,50,119.60
34.288,52,114.56
34.307,50,114.67
34.325,49,114.61
34.344,50,113.65
34.363,50,114.46
34.381,50,114.56
34.400,51,114.92
34.419,49,118.61
34.438,51,119.53
34.456,49,117.54
34.476,52,121.45
34.494,50,147.82
34.512,51,122.47
34.531,50,120.41
34.550,52,117.95
34.569,51,118.80
34.587,51,125.02
34.606,51,120.45
34.625,51,118.78
34.643,50,147.92
34.662,52,129.57
34.681,52,128.01
34.700,50,125.73
34.718,50,176.99
34.737,51,123.78
34.756,50,122.93
34.775,51,123.76
34.793,51,127.06
34.812,51,176.56
34.831,52,178.57
34.849,51,176.15
34.868,53,122.47
34.887,51,126.02
34.906,52,126.16
34.924,51,127.81
34.944,51,126.16
34.962,52,119.09
34.980,51,119.07
34.999,51,125.78
35.018,51,176.15
35.037,51,175.61
35.055,52,152.35
35.075,52,130.82
35.093,51,125.09
35.111,52,126.94
35.130,52,177.04
35.149,52,157.06
35.168,52,137.45
35.186,52,133.08
35.205,51,136.41
35.224,51,127.81
35.243,52,126.65
35.261,52,127.94
35.280,53,125.87
35.299,53,127.06
35.317,52,126.72
35.336,53,116.65
35.355,52,115.38
35.374,53,118.85
35.392,51,119.15
35.411,51,118.30
35.430,52,115.43
35.448,52,117.96
35.467,52,118.90
35.486,53,116.03
35.505,52,126.14
35.523,53,125.36
35.543,52,142.60
35.561,53,139.74
35.579,52,141.05
35.598,51,166.18
35.617,52,166.21
35.636,52,166.65
35.654,52,166.75
35.674,52,167.50
35.692,52,165.39
35.710,51,165.89
35.729,52,166.19
35.748,50,166.21
35.767,50,165.41
35.785,50,143.07
35.804,49,122.59
35.823,49,123.68
35.842,49,126.07
35.860,48,123.44
35.879,48,128.57
35.898,48,142.32
35.916,49,144.67
35.935,47,124.00
35.954,47,125.80
35.973,46,125.75
35.991,47,126.04
36.011,46,124.20
36.029,48,125.21
36.047,46,125.51
36.066,46,125.65
36.085,46,143.85
36.104,46,124.87
36.122,48,124.75
36.142,47,125.77
36.160,47,124.68
36.178,48,125.77
36.197,45,126.07
36.216,47,127.38
36.235,46,125.92
36.253,46,126.21
36.273,46,128.44
36.291,45,126.92
36.310,46,127.64
36.328,46,127.38
36.347,46,126.92
36.366,46,128.71
36.384,46,136.92
36.403,47,127.19
36.422,47,128.78
36.441,47,128.06
36.459,47,130.56
36.478,47,128.79
36.497,47,128.40
36.515,48,129.30
36.534,45,128.88
36.553,45,168.01
36.572,47,127.65
36.590,47,126.91
36.610,46,127.67
36.628,46,127.70
36.646,46,129.06
36.665,46,129.83
36.684,46,128.20
36.703,46,127.06
36.721,45,126.67
36.741,46,127.50
36.759,45,128.67
36.777,45,127.96
36.796,45,128.40
36.815,45,124.39
36.834,44,128.88
36.852,44,123.96
36.872,43,127.53
36.890,44,127.57
36.909,42,123.93
36.927,43,127.50
36.946,44,128.84
36.965,44,129.35
36.983,44,128.25
37.002,43,128.40
37.021,44,128.42
37.040,44,127.72
37.058,43,130.70
37.078,45,133.60
37.096,44,131.61
37.114,45,130.59
37.133,43,131.26
37.152,44,130.85
37.171,43,129.81
37.189,44,129.44
37.209,42,128.50
37.227,44,130.58
37.245,44,129.15
37.264,44,128.45
37.283,45,125.17
37.302,43,127.28
37.320,43,127.50
37.340,42,126.04
37.358,44,128.61
37.377,42,127.26
37.395,43,128.28
37.414,42,127.14
37.433,41,127.30
37.451,39,127.62
37.471,39,127.35
37.489,41,128.18
37.508,40,129.23
37.526,41,128.91
37.545,39,128.40
37.564,40,127.64
37.582,40,129.44
37.601,40,130.87
37.620,41,130.48
37.639,40,131.33
37.657,40,128.11
37.677,41,128.42
37.695,41,130.73
37.713,41,132.09
37.732,40,128.89
37.751,39,133.16
37.770,40,130.83
37.788,41,131.68
37.808,40,133.37
37.826,39,135.58
37.844,42,136.61
37.863,39,133.31
37.882,40,168.40
37.901,42,130.31
37.919,40,129.12
37.939,40,128.62
37.957,40,175.58
37.976,39,175.71
37.994,40,129.47
38.013,39,144.99
38.032,41,148.97
38.050,41,176.58
38.070,41,134.25
38.088,41,176.48
38.107,39,149.06
38.125,41,148.68
38.145,39,128.15
38.163,40,128.54
38.181,41,176.56
38.200,40,129.42
38.219,40,129.47
38.238,40,129.08
38.256,41,127.81
38.276,41,129.00
38.294,39,176.04
38.312,41,129.51
38.331,41,129.37
38.350,39,176.90
38.369,41,128.25
38.387,40,129.54
38.407,39,129.91
38.425,41,175.54
38.444,39,177.45
38.462,39,179.04
38.481,41,176.12
38.500,40,130.63
38.518,40,131.94
38.538,39,176.12
38.556,40,175.58
38.575,41,176.14
38.593,40,176.12
38.612,40,157.49
38.631,40,176.46
38.649,38,130.32
38.669,39,131.56
38.687,40,128.96
38.706,40,132.02
38.724,39,132.94
38.744,39,130.97
38.762,38,175.61
38.780,38,176.56
38.799,39,132.52
38.818,40,176.04
38.837,39,177.85
38.855,40,177.43
38.875,38,177.00
38.893,39,130.99
38.912,37,175.30
38.930,37,132.62
38.949,40,134.91
38.968,40,131.09
38.986,38,132.99
39.006,39,132.35
39.024,37,133.04
39.043,38,133.74
39.061,38,134.73
39.080,39,135.75
39.099,39,133.11
39.117,37,133.59
39.137,37,134.20
39.155,37,133.45
39.174,37,177.00
39.192,37,175.70
39.212,37,176.56
39.230,36,147.32
39.248,38,148.61
39.268,37,148.94
39.286,37,175.20
39.305,36,176.15
39.323,37,175.29
39.343,36,176.15
39.361,37,175.64
39.379,37,174.86
39.398,37,175.32
39.417,37,175.30
39.436,36,178.26
39.454,37,142.82
39.474,37,151.03
39.492,37,176.04
39.511,37,176.15
39.529,36,175.29
39.548,36,175.71
39.567,37,176.55
39.585,35,176.56
39.605,35,178.62
39.623,35,176.04
39.642,36,144.82
39.660,37,176.14
39.680,36,146.88
39.698,35,146.64
39.716,36,176.55
39.736,37,176.15
39.754,36,175.19
39.773,35,176.14
39.791,35,152.76
39.811,35,177.31
39.829,37,162.21
39.847,36,179.08
39.867,35,176.99
39.885,35,175.61
39.904,35,175.71
39.922,35,177.00
39.942,35,177.43
39.960,33,176.46
39.979,34,176.14
39.997,34,148.63
40.016,34,177.75
40.035,33,177.85
40.053,34,176.10
40.073,33,150.89
40.091,33,151.42
40.110,32,175.71
40.128,34,176.12
40.147,33,150.13
40.166,32,176.58
40.184,33,175.70
40.204,33,148.36
40.222,34,146.05
40.241,33,146.25
40.259,32,147.93
40.279,32,146.86
40.297,33,145.81
40.315,32,147.66
40.335,32,146.86
40.353,33,146.12
40.372,33,147.19
40.390,34,146.40
40.410,32,146.44
40.428,33,148.95
40.446,33,147.51
40.466,32,149.45
40.484,32,149.45
40.503,31,149.14
40.521,31,148.61
40.541,32,149.43
40.559,33,146.97
40.578,32,147.92
40.596,31,147.78
40.615,31,145.62
40.634,33,145.67
40.652,33,148.55
40.672,32,151.44
40.690,32,148.04
40.709,33,150.84
40.727,33,151.83
40.747,32,153.43
40.765,33,176.56
40.783,33,178.23
40.803,32,177.40
40.821,32,178.52
40.840,32,154.22
40.858,33,157.20
40.878,32,165.26
40.896,32,157.68
40.914,33,176.14
40.934,32,182.70
40.952,32,175.64
40.971,31,261.09
40.989,31,263.60
41.009,33,261.92
41.027,31,175.61
41.046,31,178.67
41.065,31,177.38
41.083,32,166.04
41.102,30,151.42
41.120,32,148.87
41.140,32,151.91
41.158,31,181.03
41.177,32,175.71
41.195,32,181.05
41.214,32,181.87
41.233,32,181.56
41.251,31,181.99
41.271,31,180.18
41.289,30,174.34
41.308,30,176.17
41.326,30,150.20
41.346,30,151.13
41.364,29,152.66
41.382,30,149.79
41.402,30,170.15
41.420,31,148.44
41.439,30,161.91
41.457,30,176.15
41.477,29,146.63
41.495,28,161.14
41.513,30,147.07
41.533,31,169.59
41.551,28,147.29
41.570,29,147.15
41.588,30,146.44
41.608,28,146.86
41.626,29,147.85
41.645,29,170.56
41.664,30,171.07
41.682,30,171.14
41.701,28,172.52
41.719,29,169.66
41.739,28,150.55
41.757,31,148.46
41.776,28,172.47
41.794,28,220.34
41.814,29,173.57
41.832,29,174.95
41.850,29,179.52
41.870,29,163.27
41.888,29,149.35
41.907,28,170.39
41.925,28,170.88
41.945,29,169.78
41.963,28,169.58
41.981,28,150.91
42.001,27,148.84
42.019,24,149.23
42.038,25,148.51
42.056,23,164.56
42.076,24,147.95
42.094,23,169.64
42.113,24,150.94
42.132,23,148.87
42.150,24,148.95
42.169,26,149.53
42.187,24,161.94
42.207,23,165.60
42.225,24,150.86
42.244,24,150.09
42.263,25,148.72
42.281,25,148.24
42.300,25,149.14
42.318,25,149.79
42.338,23,176.97
42.356,23,176.46
42.375,24,177.00
42.393,22,195.47
42.413,23,148.92
42.431,24,148.60
42.449,24,148.51
42.469,23,147.75
42.487,22,148.85
42.506,24,149.40
42.524,24,146.88
42.544,24,151.35
42.562,23,148.16
42.580,23,164.85
42.600,22,177.41
42.618,23,150.62
42.637,24,151.64
42.655,23,153.31
42.675,23,150.94
42.693,22,149.46
42.712,23,155.77
42.731,23,158.02
42.749,24,153.14
42.768,25,155.75
42.786,25,158.03
42.806,28,156.03
42.824,28,176.94
42.843,29,225.78
42.862,30,162.28
42.881,31,163.08
42.899,31,176.12
42.917,30,179.89
42.937,32,178.96
42.955,32,175.17
42.974,33,174.85
42.992,33,176.58
43.012,32,176.04
43.030,33,176.58
43.048,33,175.73
43.068,33,175.78
43.086,32,261.82
43.105,33,224.91
43.123,34,176.55
43.143,33,176.44
43.161,32,175.71
43.180,33,174.86
43.199,33,177.82
43.217,33,178.57
43.236,35,164.54
43.254,33,158.87
43.274,34,152.37
43.292,33,160.97
43.311,33,176.14
43.330,33,176.56
43.348,32,159.34
43.367,34,164.25
43.385,32,262.33
43.405,34,173.98
43.423,32,158.36
43.442,34,159.44
43.461,33,165.39
43.480,32,158.37
43.498,33,157.34
43.516,32,177.80
43.536,32,175.70
43.554,33,160.46
43.573,33,158.51
43.591,31,160.26
43.611,32,165.92
43.629,33,175.29
43.648,32,161.82
43.667,32,176.97
43.685,32,163.97
43.704,32,166.09
43.722,34,176.56
43.742,33,175.71
43.760,33,176.12
43.779,32,175.71
43.798,32,176.58
43.816,32,177.28
43.835,32,175.70
43.853,32,174.86
43.873,33,176.14
43.891,32,177.41
43.910,31,155.64
43.929,32,177.41
43.948,32,157.56
43.966,31,177.40
43.984,32,176.97
44.004,32,176.10
44.022,33,176.43
44.041,31,174.83
44.060,31,164.29
44.079,32,176.87
44.097,31,260.22
44.115,32,177.79
44.135,31,175.71
44.153,31,164.29
44.172,32,165.60
44.190,32,178.21
44.210,31,176.43
44.228,32,175.68
44.247,31,174.86
44.266,32,176.56
44.284,32,176.87
44.303,31,176.92
44.321,31,169.30
44.341,31,170.26
44.359,31,175.24
44.378,30,178.57
44.397,31,178.21
44.416,33,172.14
44.434,32,174.51
44.452,32,176.56
44.472,31,176.90
44.490,31,176.51
44.509,30,176.53
44.528,31,261.04
44.547,31,176.83
44.565,32,177.36
44.583,32,178.21
44.603,30,261.46
44.621,31,178.52
44.640,30,176.51
44.659,32,259.76
44.678,32,260.19
44.696,31,176.51
44.715,32,179.45
44.734,31,177.68
44.752,31,176.83
44.771,31,176.10
44.789,31,176.95
44.809,31,176.43
44.827,31,177.79
44.846,31,174.81
44.865,31,175.30
44.883,32,176.83
44.902,29,259.37
44.920,32,176.53
44.940,30,176.02
44.958,30,263.53
44.977,30,260.63
44.996,31,262.33
45.015,30,175.13
45.033,29,175.64
45.051,30,175.68
45.071,29,175.70
45.089,30,177.36
45.108,31,179.04
45.127,32,177.80
45.146,31,175.13
45.164,31,176.97
45.182,30,177.41
45.202,32,167.16
45.220,30,175.59
45.239,31,163.61
45.258,31,167.33
45.277,30,260.95
45.295,30,175.64
45.314,29,177.38
45.333,30,177.34
45.351,30,175.19
45.370,28,179.47
45.388,30,175.27
45.408,30,175.61
45.426,29,260.19
45.445,28,185.78
45.464,29,175.66
45.483,29,174.28
45.501,29,176.97
45.519,30,176.14
45.539,29,176.46
45.557,29,176.12
45.576,29,178.64
45.595,29,177.36
45.614,27,175.56
45.632,28,170.77
45.650,28,260.59
45.670,30,175.66
45.688,28,177.45
45.707,28,258.91
45.726,28,176.12
45.745,29,176.43
45.763,30,258.93
45.782,28,175.24
45.801,29,176.12
45.819,29,178.11
45.838,30,175.25
45.857,29,175.29
45.876,29,185.01
45.894,29,176.49
45.913,29,176.53
45.932,30,177.40
45.950,29,260.12
45.969,29,175.66
45.987,29,176.99
46.007,29,173.52
46.025,29,176.56
46.044,29,179.86
46.063,28,176.58
46.082,29,262.65
46.100,28,172.74
46.118,28,172.04
46.138,29,173.09
46.156,30,176.14
46.175,28,260.63
46.194,27,175.22
46.213,30,174.32
46.231,28,174.91
46.249,27,177.85
46.269,28,178.14
46.287,27,176.99
46.306,28,181.56
46.325,28,178.67
46.344,27,177.70
46.362,29,178.23
46.381,28,179.49
46.400,27,260.19
46.418,27,259.66
46.437,29,175.66
46.456,27,175.27
46.475,28,176.87
46.493,28,259.78
46.512,27,175.29
46.531,28,182.99
46.550,28,175.15
46.568,27,175.30
46.586,28,258.54
46.606,28,173.55
46.624,27,175.29
46.643,28,176.94
46.662,27,177.77
46.681,27,177.31
46.699,27,176.90
46.717,28,176.14
46.737,27,191.18
46.755,27,237.25
46.774,26,176.05
46.793,26,175.24
46.812,28,178.09
46.830,27,175.63
46.849,27,179.88
46.868,26,178.52
46.886,27,192.02
46.905,28,176.95
46.924,27,180.57
46.943,27,176.87
46.961,27,176.10
46.980,27,175.25
46.999,26,176.12
47.017,28,176.87
47.036,28,175.71
47.055,28,174.83
47.074,27,176.46
47.092,26,175.27
47.111,26,176.12
47.130,28,175.25
47.149,27,177.28
47.167,27,175.68
47.185,28,177.80
47.205,27,176.43
47.223,27,177.77
47.242,26,176.51
47.261,27,176.94
47.280,27,177.67
47.298,26,178.19
47.316,28,177.36
47.336,27,174.79
47.354,27,175.70
47.373,28,175.70
47.392,26,174.44
47.411,27,175.61
47.429,27,178.19
47.448,27,174.90
47.467,27,176.80
47.485,26,175.30
47.504,26,177.34
47.523,26,174.39
47.542,26,178.53
47.560,26,177.34
47.579,27,176.56
47.598,26,177.70
47.617,26,176.83
47.635,25,176.99
47.654,26,177.77
47.673,25,177.24
47.691,26,174.42
47.710,28,175.71
47.729,26,179.38
47.748,25,259.69
47.766,24,174.81
47.784,27,176.97
47.804,26,174.42
47.822,25,176.97
47.841,25,176.14
47.860,27,178.13
47.879,24,260.95
47.897,26,176.14
47.916,27,175.27
47.935,25,176.87
47.953,25,178.19
47.972,24,176.97
47.991,25,176.12
48.010,25,177.28
48.028,24,176.51
48.047,26,176.10
48.066,26,176.49
48.084,26,179.45
48.103,25,176.12
48.122,25,177.38
48.141,25,178.13
48.159,25,175.68
48.178,25,177.80
48.197,25,177.29
48.216,24,175.58
48.234,24,176.97
48.253,25,179.04
48.272,25,175.58
48.290,24,178.23
48.309,25,179.04
48.328,25,178.94
48.347,24,177.29
48.365,25,176.99
48.384,25,176.56
48.403,25,176.02
48.421,24,177.34
48.440,24,177.38
48.459,25,175.66
48.478,25,177.29
48.496,25,176.53
48.515,24,177.40
48.534,25,177.29
48.552,25,176.10
48.571,24,176.95
48.590,24,178.64
48.609,25,176.44
48.627,24,177.34
48.646,25,182.72
48.665,25,179.35
48.684,26,176.10
48.702,24,176.94
48.721,25,176.92
48.740,24,177.28
48.758,23,176.97
48.777,23,176.94
48.796,25,177.70
48.815,25,176.43
48.833,24,176.10
48.852,26,176.10
48.871,25,177.28
48.889,25,176.10
48.908,25,177.38
48.927,23,176.53
48.946,25,180.59
48.964,25,176.07
48.983,24,177.36
49.002,25,177.29
49.020,25,177.38
49.039,23,176.09
49.058,24,177.38
49.077,25,175.59
49.095,25,176.53
49.114,23,177.79
49.133,24,177.29
49.152,25,176.55
49.170,24,176.95
49.189,23,176.94
49.208,24,176.44
49.226,24,177.79
49.245,24,176.51
49.264,24,175.66
49.283,23,177.38
49.301,25,176.09
49.320,24,175.68
49.339,24,176.00
49.357,22,178.23
49.376,21,175.66
49.395,22,176.51
49.414,22,176.41
49.432,21,176.51
49.452,21,175.66
49.470,20,176.85
49.488,21,176.53
49.507,21,176.12
49.526,22,176.09
49.545,21,177.72
49.563,21,175.68
49.582,22,176.97
49.601,23,177.31
49.619,22,176.95
49.638,22,176.97
49.657,22,177.38
49.676,23,176.00
49.694,23,177.40
49.713,24,177.40
49.732,24,176.87
49.751,24,178.23
49.769,23,176.55
49.788,24,176.12
49.807,24,177.29
49.825,23,176.10
49.844,23,175.68
49.863,24,176.46
49.882,24,176.09
49.900,24,178.67
49.920,25,177.79
49.938,24,175.98
49.956,23,176.95
49.975,25,176.53
49.994,23,176.55
50.013,24,176.02
50.031,24,177.80
50.051,23,179.06
50.069,23,177.29
50.087,24,178.19
50.106,24,176.94
50.125,24,175.68
50.144,25,177.28
50.162,25,176.99
50.181,23,177.38
50.200,23,177.72
50.219,23,176.55
50.237,23,178.21
50.256,22,177.79
50.275,23,176.44
50.293,24,176.51
50.312,22,176.14
50.331,24,175.71
50.350,23,176.55
50.368,23,176.12
50.387,24,177.80
50.406,23,176.83
50.424,23,178.62
50.443,23,178.67
50.462,21,176.10
50.481,23,177.80
50.499,23,179.89
50.519,22,176.12
50.537,23,176.00
50.555,22,179.06
50.574,23,177.80
50.593,24,176.53
50.612,24,177.29
50.630,25,181.15
50.650,24,177.00
50.668,23,176.83
50.686,24,176.55
50.705,24,177.79
50.724,25,176.12
50.743,25,176.87
50.761,24,176.97
50.780,24,177.41
50.799,24,176.44
50.818,24,177.80
50.836,25,176.53
50.855,24,177.40
50.874,24,177.28
50.892,23,176.95
50.911,24,178.69
50.930,25,176.87
50.949,25,202.49
50.967,25,177.38
50.987,23,177.38
51.005,23,177.31
51.023,23,222.77
51.042,22,174.06
51.061,22,176.90
51.080,22,224.45
51.098,21,226.17
51.118,21,176.55
51.136,21,179.37
51.154,19,176.55
51.173,18,176.51
51.192,16,177.68
