time,intensity,distance
54.845,0,177.23
54.862,0,182.56
54.880,1,179.35
54.897,0,177.24
54.916,0,178.06
54.933,0,176.72
54.950,0,178.08
54.968,0,177.65
54.986,0,177.14
55.004,0,259.91
55.021,0,179.37
55.038,0,178.08
55.057,0,178.81
55.074,0,180.63
55.092,0,177.23
55.110,1,177.24
55.128,1,244.04
55.145,0,177.65
55.162,0,182.92
55.181,0,177.24
55.198,0,177.58
55.216,0,177.24
55.233,0,177.67
55.251,0,178.38
55.269,0,177.58
55.286,0,179.35
55.304,0,178.89
55.322,0,178.38
55.340,0,178.93
55.357,0,177.24
55.375,0,177.23
55.393,0,177.12
55.410,0,177.67
55.428,0,180.18
55.446,0,177.26
55.463,0,177.97
55.481,0,177.24
55.498,0,178.50
55.517,0,177.57
55.534,1,176.72
55.552,0,177.24
55.569,0,179.76
55.587,1,179.27
55.605,0,178.82
55.622,0,178.09
