time,intensity,distance
24.577,23,145.55
24.595,22,146.95
24.613,22,188.46
24.633,22,79.44
24.650,22,119.70
24.669,22,116.45
24.687,23,118.03
24.707,22,117.62
24.725,22,117.32
24.743,21,116.77
24.763,22,115.96
24.781,21,116.77
24.800,22,116.47
24.818,22,117.62
24.838,21,117.23
24.856,22,116.54
24.875,22,76.33
24.893,22,118.25
24.911,21,77.50
24.929,24,76.81
24.946,22,77.67
24.965,21,77.62
24.982,22,77.66
24.999,21,78.49
25.017,23,79.22
25.035,21,78.47
25.053,20,78.45
25.070,21,77.50
25.088,22,77.38
25.106,22,77.38
25.123,23,77.50
25.141,22,79.85
25.159,22,77.01
25.177,20,77.01
25.194,22,79.05
25.211,22,77.93
25.230,22,77.88
25.247,22,77.52
25.265,22,118.39
25.283,22,119.61
25.303,21,118.75
25.321,21,118.80
25.339,23,120.72
25.359,20,120.65
25.377,20,121.40
25.396,23,78.88
25.413,20,80.16
25.432,21,79.15
25.449,20,79.88
25.466,21,81.57
25.484,21,79.75
25.502,20,82.60
25.520,21,120.60
25.538,20,120.39
25.558,21,81.50
25.575,20,83.38
25.592,19,81.99
25.610,20,81.67
25.628,20,83.49
25.646,20,83.20
25.663,21,84.17
25.680,19,83.81
25.699,19,82.60
25.716,20,82.23
25.734,20,82.25
25.751,21,82.25
25.769,20,83.47
25.787,20,81.92
25.804,20,83.47
25.823,19,82.64
25.840,20,83.90
25.858,19,82.37
25.875,20,83.90
25.893,20,83.90
25.911,21,82.23
25.928,20,82.33
25.946,21,82.23
25.964,20,82.23
25.981,19,82.21
25.999,20,83.88
26.016,20,82.21
26.035,19,82.64
26.052,21,84.78
26.070,20,85.77
26.088,20,84.27
26.105,20,84.44
26.123,19,83.96
26.140,19,84.05
26.159,20,83.86
26.176,21,86.07
26.193,19,84.52
26.211,20,83.83
26.229,19,83.44
26.247,19,83.03
26.264,19,83.03
26.281,20,82.99
26.300,20,82.60
26.317,18,83.01
26.335,20,85.07
26.352,18,82.62
26.371,20,85.09
26.388,20,82.74
26.405,19,85.09
26.424,20,85.09
26.441,20,82.59
26.459,19,83.93
26.476,20,82.99
26.494,19,85.05
26.512,20,84.66
26.529,18,85.07
26.547,19,84.24
26.565,20,84.64
26.583,19,85.03
26.600,19,83.35
26.617,19,82.94
26.636,19,82.94
26.653,20,84.71
26.671,19,84.61
26.689,19,84.61
26.706,19,83.35
26.724,19,84.61
26.741,19,83.37
26.760,20,82.96
26.777,19,84.20
26.795,19,83.35
26.812,19,83.37
26.830,20,83.78
26.848,19,84.61
26.865,19,82.94
26.883,19,83.33
26.901,19,84.59
26.918,19,85.10
26.936,18,85.02
26.954,18,85.03
26.972,18,83.38
26.989,19,83.47
27.006,19,84.20
27.025,20,83.78
27.042,19,84.18
27.060,20,84.20
27.077,20,83.35
27.096,19,84.17
27.113,19,84.17
27.130,19,84.17
27.148,20,84.59
27.166,19,83.35
27.184,20,84.17
27.201,19,84.58
27.219,20,84.58
27.237,19,83.32
27.254,19,84.29
27.272,19,82.93
27.290,19,82.94
27.308,18,84.59
27.325,20,83.42
27.342,20,84.17
27.361,20,83.76
27.378,19,84.17
27.396,20,84.18
27.413,18,82.54
27.431,19,82.93
27.449,19,83.33
27.466,18,84.61
27.484,19,82.94
27.502,20,83.37
27.520,19,83.06
27.537,19,84.20
27.555,19,85.02
27.573,19,84.59
27.590,19,83.03
27.608,20,84.17
27.626,20,82.91
27.643,20,84.58
27.661,18,83.03
27.678,19,84.17
27.697,18,83.33
27.714,19,84.17
27.731,20,82.91
27.749,18,83.30
27.767,19,83.74
27.785,19,83.01
27.802,19,82.89
27.821,20,83.74
27.838,20,83.73
27.855,19,83.03
27.873,19,82.94
27.891,19,83.35
27.909,19,83.33
27.926,18,83.03
27.943,20,83.32
27.962,19,82.93
27.979,20,83.32
27.997,19,83.74
28.014,20,84.58
28.033,19,84.15
28.050,18,83.84
28.067,20,84.18
28.086,19,83.33
28.103,20,85.43
28.121,20,85.02
28.138,20,84.61
28.156,20,85.02
28.174,20,128.42
28.192,19,135.08
28.211,20,130.51
28.230,19,85.66
28.248,18,85.22
28.265,19,84.42
28.282,19,86.05
28.301,20,84.41
28.318,19,86.50
28.336,19,84.44
28.354,20,85.27
28.371,20,85.68
28.389,20,85.29
28.406,20,85.70
28.425,20,86.53
28.442,19,85.68
28.460,20,85.29
28.477,20,85.70
28.495,19,85.66
28.513,18,87.24
28.530,19,85.66
28.548,18,86.51
28.566,18,85.66
28.583,20,86.51
28.601,19,86.11
28.619,18,86.94
28.637,20,86.94
28.654,18,87.35
28.672,20,87.35
28.690,18,86.92
28.707,19,85.68
28.725,19,87.74
28.742,19,85.26
28.761,19,85.68
28.778,19,87.23
28.795,18,86.09
28.813,20,86.51
28.831,18,86.51
28.849,19,85.78
28.866,20,86.51
28.884,18,86.50
28.902,18,87.35
28.919,19,86.07
28.937,19,85.65
28.955,19,85.26
28.973,18,84.85
28.990,19,85.24
29.007,19,84.83
29.026,18,85.22
29.043,20,86.07
29.061,19,85.26
29.078,19,85.26
29.096,20,85.66
29.114,18,86.82
29.131,18,85.27
29.150,18,85.68
29.167,18,86.51
29.185,19,87.35
29.202,20,87.35
29.220,19,85.29
29.238,19,85.27
29.255,19,85.66
29.273,19,87.35
29.291,18,86.07
29.308,19,85.68
29.326,20,85.68
29.343,18,85.27
29.362,18,87.33
29.379,19,86.82
29.396,18,86.92
29.414,20,85.27
29.432,19,86.92
29.450,19,86.92
29.467,20,85.27
29.486,18,85.27
29.503,20,86.50
29.520,20,86.50
29.538,20,84.85
29.556,19,84.83
29.574,18,86.50
29.591,19,84.01
29.608,19,84.42
29.627,19,86.90
29.644,19,82.79
29.662,19,86.50
29.679,19,84.86
29.698,19,87.35
29.715,19,86.94
29.732,18,87.35
29.751,19,86.95
29.768,19,86.53
29.786,19,86.94
29.803,19,87.81
29.821,20,86.94
29.839,19,87.79
29.856,18,87.38
29.874,20,138.91
29.893,19,138.55
29.912,19,135.66
29.930,20,136.58
29.949,18,137.04
29.968,18,136.26
29.986,19,136.70
30.005,18,86.34
30.023,19,86.04
30.041,18,85.80
30.058,19,87.21
30.075,19,86.56
30.094,18,88.01
30.111,19,86.43
30.129,18,88.33
30.146,19,87.58
30.164,20,87.96
30.182,18,87.13
30.199,18,86.70
30.218,19,87.13
30.235,19,87.14
30.253,20,86.29
30.270,19,86.31
30.288,19,86.70
30.306,19,87.16
30.323,17,87.60
30.341,18,88.43
30.359,19,86.48
30.376,18,88.30
30.394,19,89.17
30.411,19,87.89
30.430,20,89.96
30.447,18,91.17
30.465,17,91.95
30.483,20,171.63
30.501,18,211.26
30.520,17,209.59
30.538,18,232.70
30.558,17,172.92
30.576,17,209.42
30.595,17,211.23
30.614,19,147.51
30.632,18,147.12
30.651,19,144.69
30.669,18,144.67
30.689,17,146.30
30.707,18,146.73
30.726,19,145.54
30.744,17,146.25
30.764,18,146.68
30.782,19,92.09
30.799,19,90.46
30.818,17,90.20
30.835,17,91.55
30.853,17,91.05
30.870,18,92.97
30.888,17,232.19
30.907,17,152.05
30.925,18,232.29
30.944,16,147.58
30.963,16,233.05
30.982,18,234.41
31.000,15,233.12
31.020,17,231.30
31.038,17,233.04
31.056,18,217.79
31.075,17,218.06
31.094,17,92.63
31.112,18,93.26
31.129,16,93.04
31.148,17,92.89
31.165,17,233.46
31.183,15,233.14
31.202,17,234.33
31.221,16,95.49
31.239,18,95.54
31.256,15,95.22
31.273,15,94.77
31.292,17,95.06
31.309,15,233.04
31.328,15,97.14
31.346,17,99.57
31.364,17,231.32
31.382,15,158.56
31.400,16,233.95
31.420,18,93.96
31.437,16,235.14
31.456,15,230.62
31.474,17,219.23
31.494,16,230.91
31.512,17,231.42
31.531,17,232.71
31.550,15,232.20
31.568,15,139.77
31.587,16,232.27
31.605,15,140.76
31.625,16,145.93
31.643,16,140.27
31.662,16,150.40
31.681,16,140.39
31.699,14,144.62
31.718,16,96.56
31.735,14,96.83
31.754,15,96.81
31.771,15,95.30
31.789,16,94.98
31.806,15,96.81
31.824,16,94.88
31.842,16,94.47
31.859,15,95.73
31.877,14,96.41
31.895,16,94.88
31.912,16,94.98
31.930,16,94.61
31.948,16,95.29
31.966,16,94.91
31.983,16,94.59
32.001,16,95.01
32.019,16,94.91
32.036,14,94.91
32.054,15,95.01
32.071,16,96.44
32.090,17,96.48
32.107,16,97.05
32.124,16,96.51
32.142,15,95.81
32.160,15,96.81
32.178,14,96.22
32.195,16,97.19
32.214,14,95.98
32.231,16,97.72
32.248,16,96.61
32.266,16,97.33
32.284,17,96.90
32.302,16,96.90
32.319,14,96.99
32.336,16,97.67
32.355,16,96.90
32.372,14,98.31
32.390,14,98.67
32.407,15,97.19
32.425,15,97.53
32.443,15,100.01
32.461,15,100.15
32.481,15,99.54
32.498,15,99.20
32.516,14,98.92
32.533,15,98.82
32.551,15,99.67
32.569,15,139.81
32.587,13,146.08
32.606,16,140.34
32.625,15,97.53
32.643,14,98.07
32.660,15,97.65
32.678,15,97.53
32.696,15,97.94
32.713,15,98.91
32.731,16,97.97
32.749,14,98.40
32.766,14,98.80
32.784,16,98.91
32.801,15,99.25
32.820,15,98.80
32.837,15,98.82
32.855,16,98.92
32.872,14,98.80
32.890,15,98.82
32.908,14,100.08
32.926,15,99.65
32.945,15,99.64
32.962,16,100.90
32.980,15,99.45
32.998,16,100.38
33.017,16,144.55
33.036,16,101.69
33.054,15,101.93
33.073,15,99.57
33.091,14,100.06
33.110,14,100.61
33.128,14,99.65
33.146,15,99.65
33.164,15,100.10
33.182,14,99.77
33.200,16,100.52
33.219,14,99.25
33.236,15,98.40
33.254,14,99.33
33.271,15,98.80
33.290,15,97.97
33.307,14,97.97
33.325,14,98.50
33.343,13,98.82
33.360,14,100.08
33.379,15,100.61
33.397,13,99.47
33.416,14,100.15
33.434,14,99.67
33.452,14,100.90
33.470,13,102.14
33.489,14,104.19
33.508,14,152.56
33.526,15,104.58
33.546,13,104.65
33.564,14,105.09
33.583,14,102.60
33.601,14,103.84
33.620,13,101.78
33.639,13,102.17
33.657,15,103.46
33.677,16,102.36
33.695,15,102.87
33.714,14,102.14
33.732,13,103.60
33.752,14,102.51
33.770,13,104.24
33.788,14,103.62
33.807,14,105.72
33.826,14,104.47
33.845,12,105.71
33.863,14,103.22
33.883,15,103.26
33.901,14,103.29
33.920,14,103.33
33.938,14,102.94
33.957,14,103.36
33.976,13,102.97
33.994,14,104.23
34.014,14,104.67
34.032,15,103.39
34.051,13,102.99
34.069,14,104.63
34.088,13,102.95
34.107,13,104.19
34.125,14,104.19
34.145,14,144.02
34.163,13,143.77
34.182,13,105.93
34.200,13,103.43
34.220,13,104.69
34.238,14,104.60
34.256,13,105.11
34.276,15,104.26
34.294,14,103.84
34.313,13,104.24
34.331,14,105.54
34.351,12,152.52
34.369,13,144.42
34.387,14,105.54
34.406,13,105.13
34.425,13,104.67
34.444,15,104.26
34.462,15,106.81
34.482,15,105.55
34.500,13,104.60
34.519,13,104.72
34.537,14,105.15
34.556,14,104.30
34.575,13,105.15
34.593,14,104.31
34.613,14,105.13
34.631,14,103.89
34.650,13,105.15
34.668,14,105.13
34.688,14,105.54
34.706,14,231.86
34.724,13,232.31
34.744,14,163.01
34.762,14,106.30
34.781,13,105.13
34.799,13,105.11
34.819,14,103.85
34.837,14,104.58
34.855,13,105.09
34.875,14,104.69
34.893,13,105.94
34.912,13,104.28
34.930,14,103.85
34.950,13,103.43
34.968,12,103.45
34.987,13,103.84
35.005,12,103.43
35.024,13,102.99
35.043,14,104.26
35.061,13,104.26
35.081,14,103.43
35.099,13,103.00
35.118,14,103.00
35.136,14,103.04
35.155,13,104.28
35.174,14,103.07
35.192,13,104.74
35.212,13,103.92
35.230,14,104.74
35.249,13,103.90
35.267,14,104.72
35.287,15,104.30
35.305,14,103.46
35.323,14,103.02
35.343,15,103.04
35.361,12,103.04
35.380,13,103.87
35.398,13,103.89
35.418,13,103.04
35.436,13,103.05
35.454,13,103.87
35.474,13,103.00
35.492,13,103.43
35.511,15,102.60
35.529,14,103.85
35.549,13,104.28
35.567,13,103.04
35.586,14,103.87
35.604,14,103.48
35.623,14,103.46
35.642,13,103.89
35.660,13,104.31
35.680,15,103.89
35.698,13,103.85
35.717,13,103.00
35.735,15,103.45
35.755,12,103.85
35.773,13,104.28
35.791,14,105.11
35.811,14,104.67
35.829,14,104.67
35.848,13,102.99
35.866,12,103.80
35.886,14,102.58
35.904,14,103.43
35.922,15,103.46
35.942,12,103.89
35.960,14,103.46
35.979,14,103.00
35.997,13,103.02
36.017,14,102.58
36.035,13,104.16
36.054,13,102.14
36.073,12,102.14
36.091,14,102.53
36.110,14,102.10
36.128,14,102.51
36.148,14,102.10
36.166,14,102.51
36.185,14,101.68
36.203,14,102.10
36.222,13,101.68
36.241,12,101.34
36.259,14,102.49
36.279,14,101.20
36.297,13,102.03
36.316,12,100.78
36.334,15,102.02
36.354,14,100.79
36.372,14,101.32
36.390,14,101.18
36.410,13,100.38
36.428,13,101.59
36.447,14,100.79
36.465,14,101.18
36.485,14,100.78
36.503,14,102.12
36.521,13,102.83
36.541,13,101.18
36.559,13,102.83
36.578,14,100.83
36.596,15,102.85
36.616,13,100.81
36.634,13,100.81
36.653,14,102.87
36.672,14,100.81
36.690,14,102.87
36.709,13,102.46
36.727,14,100.79
36.747,13,102.44
36.765,13,101.20
36.784,13,101.20
36.802,14,101.22
36.822,14,101.69
36.840,13,101.85
36.858,14,103.00
36.878,14,103.07
36.896,13,104.69
36.915,13,103.58
36.933,14,103.58
36.953,14,105.23
36.971,15,103.56
36.989,13,103.97
37.009,13,103.99
37.027,14,105.16
37.046,14,104.04
37.064,12,104.47
37.084,13,104.11
37.102,14,105.84
37.121,13,104.24
37.140,14,105.15
37.158,14,106.05
37.177,14,105.01
37.195,13,105.54
37.215,14,105.16
37.233,14,106.71
37.252,13,105.15
37.271,13,105.16
37.289,13,105.15
37.308,13,106.79
37.326,14,102.56
37.346,14,103.09
37.364,14,103.97
37.383,13,101.71
37.401,13,103.05
37.421,13,102.77
37.439,13,102.80
37.457,13,102.80
37.477,12,104.04
37.495,12,102.80
37.514,13,102.82
37.532,13,102.80
37.552,13,102.83
37.570,13,102.82
37.588,14,102.43
37.608,13,102.83
37.626,13,102.48
37.645,13,104.19
37.663,13,103.04
37.683,13,104.06
37.701,12,105.47
37.720,12,107.85
37.739,13,107.24
37.757,13,106.93
37.776,14,106.85
37.794,13,106.23
37.814,13,108.04
37.832,13,108.12
37.851,13,106.73
37.870,12,107.34
37.889,12,106.61
37.907,12,107.36
37.925,12,106.30
37.945,14,109.07
37.963,14,106.95
37.982,13,106.30
38.000,14,107.42
38.020,12,105.81
38.038,12,108.31
38.056,13,105.74
38.076,12,105.45
38.094,13,105.35
38.113,13,105.42
38.131,12,109.00
38.151,13,106.93
38.169,13,107.34
38.188,12,107.76
38.207,14,108.24
38.225,13,108.88
38.244,12,107.20
38.262,13,105.01
38.282,13,105.42
38.300,14,106.32
38.319,13,107.59
38.338,13,107.58
38.356,14,107.03
38.375,14,107.15
38.393,13,107.98
38.413,14,108.04
38.431,14,109.65
38.450,13,108.95
38.469,14,108.99
38.488,12,110.94
38.506,14,111.04
38.524,13,112.30
38.544,14,224.84
38.562,14,124.39
38.581,14,111.42
38.599,13,107.66
38.619,15,107.76
38.637,12,107.68
38.656,13,108.39
38.675,12,110.79
38.693,13,112.37
38.712,14,113.42
38.730,13,112.35
38.750,12,112.51
38.768,12,113.15
38.787,12,113.54
38.806,13,112.00
38.824,13,113.37
38.843,11,112.18
38.861,13,113.53
38.881,12,113.92
38.899,13,113.51
38.918,14,111.74
38.937,12,112.69
38.956,12,112.40
38.974,13,113.68
38.992,13,116.08
39.012,13,114.80
39.030,13,114.36
39.049,13,114.04
39.068,13,114.34
39.087,12,112.81
39.105,11,113.63
39.123,11,114.33
39.143,12,113.51
39.161,11,114.34
39.180,12,113.63
39.198,12,113.10
39.218,13,113.93
39.236,11,114.05
39.255,13,112.93
39.274,12,116.16
39.292,13,111.59
39.311,13,112.15
39.329,12,112.06
39.349,11,111.64
39.367,11,112.17
39.386,12,112.61
39.405,11,113.68
39.424,12,112.13
39.442,11,112.68
39.460,11,114.56
39.480,11,113.44
39.498,12,227.41
39.517,12,112.85
39.536,12,112.98
39.555,11,113.99
39.573,11,118.68
39.591,12,114.80
39.611,12,117.50
39.629,11,113.95
39.648,12,116.60
39.667,12,115.94
39.686,13,119.36
39.704,12,115.26
39.723,11,116.64
39.742,12,115.58
39.760,14,118.37
39.779,12,119.07
39.797,13,119.29
39.817,13,116.52
39.835,13,117.10
39.854,12,124.05
39.873,12,166.01
39.891,13,128.91
39.910,13,227.02
39.928,13,116.55
39.948,12,118.27
39.966,12,118.01
39.985,13,118.34
40.004,13,116.76
40.023,12,120.17
40.041,13,121.21
40.059,12,118.27
40.079,12,117.79
40.097,12,117.81
40.116,12,118.41
40.135,11,117.81
40.154,12,117.62
40.172,11,118.24
40.190,13,118.44
40.210,12,118.61
40.228,12,119.22
40.247,13,121.06
40.266,13,122.08
40.285,12,119.36
40.303,13,120.36
40.322,12,119.71
40.341,11,120.70
40.359,13,120.43
40.378,11,120.58
40.396,11,120.68
40.416,11,119.90
40.434,11,122.04
40.453,13,120.33
40.472,11,149.18
40.491,12,122.77
40.509,10,120.36
40.527,12,120.80
40.547,10,120.89
40.565,12,120.56
40.584,10,121.09
40.603,11,120.73
40.622,11,120.79
40.640,11,121.60
40.658,11,122.43
40.678,11,121.57
40.696,11,121.58
40.715,10,120.31
40.734,12,122.89
40.753,11,122.79
40.771,11,121.18
40.790,11,120.33
40.809,11,120.75
40.827,10,120.65
40.846,11,121.21
40.865,12,122.06
40.884,11,122.08
40.902,11,120.85
40.921,11,120.55
40.940,11,122.40
40.958,12,122.55
40.977,11,121.21
40.995,10,122.74
41.015,11,127.08
41.033,10,123.59
41.052,11,123.28
41.071,11,122.09
41.090,12,122.86
41.108,12,122.54
41.126,11,124.66
41.146,11,122.96
41.164,10,122.54
41.183,12,122.54
41.202,10,122.55
41.221,11,225.76
41.239,10,123.37
41.257,11,122.09
41.277,10,123.83
41.295,12,122.11
41.314,10,124.27
41.333,11,122.59
41.352,10,122.94
41.370,11,121.48
41.389,13,124.20
41.408,11,123.08
41.426,10,122.25
41.445,11,122.45
41.464,11,123.73
41.483,11,127.65
41.501,11,121.07
41.520,10,122.38
41.539,10,121.99
41.558,11,122.77
41.576,10,122.45
41.594,10,122.88
41.614,12,123.30
41.632,10,125.80
41.651,10,124.13
41.670,10,122.45
41.689,11,123.22
41.707,11,123.34
41.725,11,149.14
41.745,10,124.76
41.763,10,144.74
41.782,9,127.35
41.800,11,147.20
41.819,11,129.42
41.837,10,124.85
41.856,10,124.10
41.875,10,124.54
41.893,10,125.26
41.912,10,124.08
41.931,10,125.39
41.950,8,124.88
41.967,9,128.40
41.985,10,125.92
42.004,11,125.51
42.022,10,127.52
42.041,9,128.03
42.058,9,128.01
42.077,10,127.47
42.095,11,125.87
42.114,11,126.74
42.133,11,127.91
42.151,10,127.14
42.170,10,124.85
42.188,11,125.36
42.208,11,125.82
42.226,10,124.73
42.245,11,127.09
42.264,10,128.01
42.283,9,125.99
42.300,9,125.75
42.317,9,126.60
42.336,9,125.34
42.353,11,126.50
42.372,10,126.19
42.390,10,126.19
42.409,9,129.88
42.427,9,128.91
42.444,10,126.09
42.464,9,126.65
42.481,9,127.18
42.499,9,126.12
42.516,8,130.03
42.534,10,129.13
42.553,8,128.30
42.570,10,129.66
42.589,8,130.02
42.607,10,129.18
42.626,9,129.64
42.643,10,128.54
42.662,11,126.46
42.681,10,125.99
42.699,8,127.81
42.717,10,126.57
42.736,9,127.74
42.754,9,126.89
42.771,9,126.58
42.788,9,127.86
42.807,9,126.91
42.824,8,145.96
42.842,9,127.72
42.859,9,126.55
42.877,9,227.82
42.895,9,128.95
42.912,10,129.34
42.932,8,147.95
42.949,9,147.99
42.967,10,148.05
42.985,10,147.31
43.004,9,149.16
43.022,9,130.48
43.039,10,130.90
43.058,9,128.93
43.076,8,129.68
43.094,9,129.34
43.111,9,129.32
43.129,10,130.46
43.148,9,233.10
43.165,9,148.85
43.183,10,148.33
43.202,9,146.78
43.219,10,150.01
43.238,8,149.26
43.255,10,147.20
43.275,9,147.63
43.292,10,148.05
43.311,9,147.31
43.329,8,147.63
43.346,9,147.20
43.364,8,146.49
43.381,8,146.88
43.400,9,147.17
43.417,9,130.02
43.435,10,146.88
43.453,9,149.57
43.471,10,146.78
43.490,10,149.99
43.508,9,148.84
43.527,9,148.31
43.544,10,152.05
43.563,10,148.10
43.581,10,151.59
43.600,9,156.54
43.618,9,156.43
43.635,9,159.82
43.653,10,160.67
43.672,9,159.73
43.689,9,160.58
43.707,8,159.44
43.724,9,146.35
43.743,9,154.48
43.760,9,152.95
43.778,9,148.82
43.796,9,130.48
43.813,10,128.79
43.832,8,129.34
43.849,8,133.28
43.868,9,128.81
43.885,9,127.65
43.902,9,135.32
43.920,9,127.40
43.938,9,126.79
43.956,9,128.40
43.973,8,129.15
43.991,10,127.77
44.010,9,156.64
44.027,9,129.35
44.045,10,129.37
44.064,9,130.44
44.082,9,174.20
44.099,10,226.75
44.118,10,130.44
44.137,8,147.61
44.154,8,148.31
44.172,7,131.22
44.189,8,130.37
44.208,9,131.10
44.225,9,131.24
44.242,8,151.64
44.261,8,129.13
44.278,7,129.57
44.296,8,130.14
44.313,8,131.22
44.332,7,129.98
44.349,9,129.54
44.366,8,131.16
44.384,9,233.21
44.402,9,154.55
44.420,9,130.68
44.437,7,132.06
44.454,9,172.96
44.473,8,131.94
44.490,9,132.06
44.508,8,130.75
44.526,9,130.32
44.544,9,131.51
44.561,7,130.02
44.578,9,132.33
44.597,8,131.07
44.614,9,130.68
44.632,9,133.77
44.649,9,129.13
44.667,8,129.88
44.685,8,173.35
44.702,9,132.01
44.720,10,129.95
44.739,10,133.13
44.758,9,136.19
44.775,7,130.49
44.793,8,130.71
44.811,8,130.00
44.828,8,132.04
44.846,9,130.80
44.864,9,131.07
44.881,8,131.07
44.899,8,130.53
44.916,10,131.10
44.936,8,133.98
44.953,9,130.36
44.971,8,130.08
44.988,8,132.74
45.006,7,130.44
45.024,10,136.17
45.042,9,130.12
45.061,9,130.07
45.078,8,128.78
45.095,8,129.30
45.113,8,130.15
45.131,8,130.44
45.149,9,130.42
45.166,8,130.03
45.184,9,134.76
45.202,8,129.44
45.219,9,129.01
45.237,9,129.98
45.254,8,127.84
45.273,9,130.63
45.290,8,130.42
45.307,9,128.71
45.326,9,129.47
45.343,9,128.15
45.361,7,129.97
45.378,9,129.10
45.396,9,127.70
45.414,8,127.76
45.431,8,128.67
45.449,9,128.71
45.467,8,130.59
45.485,9,129.01
45.502,8,129.57
45.519,9,129.47
45.538,7,129.54
45.555,9,129.30
45.573,8,129.78
45.591,9,128.18
45.608,8,127.65
45.626,9,128.20
45.643,9,129.51
45.662,8,146.37
45.679,8,129.27
45.697,8,128.62
45.714,8,130.99
45.732,9,133.62
45.750,10,133.21
45.768,8,133.33
45.786,9,133.67
45.804,8,130.42
45.821,9,131.26
45.839,7,131.31
45.857,8,131.24
45.875,9,130.08
45.892,8,129.85
45.910,8,128.18
45.928,8,132.84
45.945,9,129.32
45.963,9,130.63
45.980,9,131.63
45.999,7,144.26
46.016,7,134.81
46.033,8,134.69
46.051,8,130.46
46.069,8,132.84
46.087,8,136.83
46.104,9,132.97
46.123,7,135.13
46.140,7,135.35
46.157,7,130.27
46.175,9,135.10
46.193,9,134.69
46.211,7,134.64
46.228,8,133.09
46.245,8,135.51
46.264,8,133.38
46.281,8,135.52
46.299,9,135.97
46.316,8,136.41
46.334,9,136.39
46.352,7,136.41
46.369,8,137.29
46.387,7,135.41
46.405,7,136.92
46.423,8,138.04
46.440,7,134.20
46.458,9,136.73
46.476,9,136.75
46.493,7,137.17
46.511,7,140.03
46.529,7,137.12
46.546,8,137.51
46.564,8,137.48
46.581,6,137.85
46.600,8,139.96
46.617,7,140.69
46.635,7,141.22
46.652,8,140.81
46.670,6,150.01
46.688,8,179.06
46.705,8,147.71
46.724,8,187.97
46.741,7,145.13
46.758,7,146.49
46.776,9,148.50
46.794,7,142.44
46.812,7,173.01
46.829,8,147.29
46.846,8,144.36
46.865,6,178.28
46.882,8,146.35
46.900,7,176.19
46.917,7,146.40
46.936,7,234.35
46.953,8,147.31
46.970,8,146.05
46.989,6,167.14
47.006,7,145.98
47.024,7,152.58
47.041,8,170.92
47.059,7,147.17
47.077,7,158.95
47.094,8,146.44
47.112,7,159.02
47.130,6,148.73
47.148,6,149.96
47.165,8,146.86
47.182,7,152.05
47.201,8,147.20
47.218,7,167.65
47.236,7,146.86
47.254,8,147.19
47.271,7,231.80
47.289,8,148.07
47.306,8,147.73
47.325,8,164.76
47.342,8,149.50
47.360,8,146.85
47.377,8,146.42
47.395,9,148.33
47.413,8,147.93
47.430,6,146.88
47.448,8,147.17
47.466,7,164.83
47.483,8,165.22
47.501,6,165.61
47.518,7,165.24
47.537,6,146.78
47.554,7,146.05
47.571,8,150.01
47.590,7,147.95
47.607,7,150.82
47.625,7,150.94
47.642,7,146.86
47.661,7,148.29
47.678,8,146.80
47.695,7,147.29
47.713,7,148.34
47.731,7,146.35
47.749,7,147.65
47.766,7,148.85
47.783,7,147.19
47.802,7,147.22
47.819,9,146.90
47.837,8,145.64
47.855,7,146.35
47.873,7,149.97
47.890,7,148.84
47.907,6,146.86
47.926,7,147.63
47.943,7,146.35
47.961,7,154.09
47.978,6,147.92
47.996,7,147.61
48.014,6,147.61
48.031,6,148.84
48.049,6,146.76
48.067,6,147.97
48.084,7,147.25
48.102,8,147.70
48.120,7,147.19
48.138,7,147.17
48.155,5,148.09
48.173,8,147.29
48.191,7,149.14
48.208,6,233.09
48.226,8,234.48
48.243,7,233.94
48.262,7,179.81
48.279,7,187.58
48.296,6,172.07
48.314,7,171.80
48.332,7,235.50
48.350,6,169.75
48.367,6,149.21
48.386,7,148.29
48.403,7,147.61
48.420,7,129.42
48.438,6,147.29
48.456,6,145.93
48.474,7,146.78
48.491,7,147.29
48.508,7,149.12
48.527,7,146.76
48.544,8,151.62
48.562,6,163.17
48.579,7,149.96
48.598,7,146.76
48.615,7,152.05
48.632,6,234.02
48.650,8,154.09
48.668,5,147.19
48.686,7,178.72
48.703,6,148.39
48.721,7,147.20
48.739,7,154.99
48.756,7,148.04
48.774,8,154.11
48.792,8,148.72
48.809,6,154.09
48.827,7,172.55
48.844,7,151.22
48.863,6,154.53
48.880,8,156.91
48.898,7,149.62
48.915,8,146.76
48.933,6,148.27
48.951,6,148.05
48.968,6,149.23
48.987,7,147.61
49.004,7,146.32
49.021,6,146.88
49.039,6,146.03
49.057,6,145.95
49.075,7,147.99
49.092,7,147.31
49.110,6,148.29
49.128,8,147.19
49.145,8,146.74
49.163,6,147.29
49.180,7,146.76
49.199,7,147.19
49.216,7,127.74
49.233,6,146.46
49.252,7,148.31
49.269,7,146.78
49.287,7,147.71
49.304,6,179.44
49.323,6,162.79
49.340,7,161.65
49.357,6,162.78
49.375,6,181.19
49.393,6,164.80
49.411,8,149.53
49.428,6,148.05
49.445,6,148.72
49.464,6,149.53
49.481,6,149.11
49.499,7,148.07
49.517,6,148.72
49.534,7,149.53
49.552,7,161.98
49.569,6,150.37
49.588,6,147.17
49.605,6,147.20
49.623,7,148.84
49.640,7,146.44
49.658,8,148.27
49.676,6,151.22
49.693,6,148.41
49.711,7,149.14
49.729,6,147.93
49.746,7,167.06
49.764,6,152.86
49.781,7,148.68
49.800,5,165.16
49.817,5,132.60
49.835,5,148.80
49.853,6,147.93
49.870,7,148.72
49.888,4,149.67
49.905,5,149.55
49.924,7,148.31
