time,intensity,distance
25.052,17,176.19
25.070,17,176.31
25.090,15,175.87
25.108,16,176.63
25.126,16,175.46
25.145,17,175.03
25.164,16,176.31
25.183,16,175.80
25.201,15,175.44
25.220,15,174.20
25.239,15,176.24
25.257,17,175.07
25.276,16,178.01
25.295,15,175.87
25.314,17,175.73
25.332,17,175.88
25.351,17,175.90
25.370,17,177.06
25.389,16,179.64
25.407,15,175.00
25.426,16,170.83
25.445,16,172.57
25.463,16,175.93
25.482,16,178.81
25.501,16,177.84
25.520,16,170.77
25.538,16,171.70
25.558,15,177.19
25.576,15,179.55
25.594,16,176.32
25.613,17,175.42
25.632,15,175.44
25.651,15,177.07
25.669,16,178.02
25.689,16,177.57
25.707,16,175.80
25.725,15,175.88
25.744,16,177.16
25.763,17,177.16
25.782,17,176.22
25.800,15,178.42
25.819,15,175.88
25.838,17,175.76
25.857,16,175.42
25.875,17,175.03
25.894,14,176.70
25.913,15,175.80
25.931,17,175.02
25.950,15,177.16
25.969,16,176.61
25.988,16,175.44
26.006,17,177.60
26.025,16,177.55
26.044,16,174.47
26.062,16,176.75
26.081,17,176.66
26.100,16,174.62
26.119,15,178.23
26.137,16,176.72
26.157,15,175.02
26.175,16,179.54
26.193,15,174.98
26.212,16,178.82
26.231,17,177.43
26.250,15,174.06
26.268,14,175.07
26.288,15,175.94
26.339,15,176.28
26.375,16,177.01
26.409,16,176.58
26.422,14,176.29
26.434,16,175.08
26.446,14,175.64
26.498,16,176.09
26.533,15,176.34
26.569,14,176.55
26.582,16,176.75
26.594,15,177.94
26.606,14,175.49
26.618,16,177.19
26.631,15,176.22
26.643,15,176.75
26.655,16,177.62
26.674,16,177.07
26.692,15,175.92
26.711,16,174.20
26.730,15,174.62
26.748,15,174.05
26.767,14,174.96
26.786,16,177.11
26.805,16,175.70
26.823,16,175.80
26.842,16,175.77
26.894,16,176.55
26.929,14,175.97
26.964,15,176.63
26.977,16,177.14
26.989,15,176.32
27.001,17,175.90
27.014,15,176.72
27.026,15,176.24
27.038,16,174.08
27.051,16,176.75
27.069,16,176.68
27.088,15,175.05
27.107,15,176.65
27.125,16,175.02
27.144,16,175.47
27.163,17,177.89
27.182,15,178.02
27.200,18,175.88
27.219,16,177.58
27.238,18,170.05
27.256,19,175.44
27.275,19,175.44
27.294,17,177.53
27.313,18,165.67
27.331,18,176.31
27.351,18,176.29
27.369,19,166.94
27.387,17,176.31
27.406,18,157.39
27.425,14,155.04
27.444,11,176.65
27.462,7,148.07
27.480,6,145.67
27.498,6,141.78
27.515,5,175.87
27.533,6,144.86
27.551,6,175.85
27.569,4,175.78
27.586,3,76.13
27.602,4,177.58
27.621,4,175.44
27.638,4,176.22
27.656,5,175.88
27.673,4,176.32
27.692,2,176.31
27.709,2,177.48
27.726,3,175.44
27.744,2,177.17
27.762,4,177.07
27.780,2,177.60
27.797,2,177.58
27.815,2,175.88
27.833,4,177.48
27.850,2,175.44
27.868,1,175.87
27.886,4,176.75
27.904,2,175.78
27.921,3,176.75
27.938,2,176.29
27.957,2,175.88
27.974,2,177.50
27.992,3,178.45
28.009,2,175.88
28.027,2,176.32
28.045,2,175.78
28.062,3,175.90
28.081,3,177.16
28.098,3,103.41
28.115,3,176.31
28.133,1,175.90
28.151,1,175.90
28.169,2,178.74
28.186,1,175.88
28.204,3,175.88
28.222,2,177.58
28.239,3,175.78
28.257,1,175.47
28.274,2,176.73
28.293,3,175.88
28.310,4,176.21
28.327,3,175.41
28.345,2,60.18
28.362,3,252.62
28.380,3,175.80
28.397,2,175.00
28.416,2,99.81
28.432,2,175.37
28.449,2,176.32
28.467,2,100.52
28.485,2,175.87
28.503,2,177.02
28.520,1,98.63
28.536,1,175.00
28.555,3,176.27
28.572,3,174.88
28.590,2,175.83
28.607,2,176.68
28.625,2,176.66
28.643,2,176.53
28.660,2,178.35
28.678,1,176.66
28.696,1,88.54
28.712,1,175.00
28.730,2,175.39
28.748,2,175.42
28.766,3,177.40
28.783,1,89.13
28.800,2,174.91
28.818,1,175.85
28.835,1,176.99
28.853,2,175.37
28.870,2,180.42
28.889,0,177.51
28.906,2,243.17
28.923,1,177.09
28.941,0,177.51
28.959,1,177.80
28.977,1,176.97
28.994,0,175.81
29.012,0,177.11
29.030,0,175.68
29.047,1,177.09
29.065,1,175.83
29.083,0,175.80
29.101,0,176.14
29.118,0,176.63
29.135,1,177.92
29.154,2,176.63
29.171,1,175.70
29.189,1,176.24
29.206,0,175.80
29.224,2,177.40
29.242,2,176.12
29.259,0,177.07
29.277,0,176.63
29.295,0,176.12
29.313,1,177.50
29.330,0,177.48
29.348,0,176.63
29.366,0,176.55
29.383,1,177.92
29.401,1,176.26
29.419,0,177.92
29.436,1,176.55
29.454,1,177.50
29.471,0,176.21
29.490,0,247.86
29.507,0,177.82
29.524,1,176.65
29.542,1,176.65
